user_id,churn_probability
58087,0.6110125573130774
67088,0.4820479805821941
77568,0.99977763197582
45305,0.8081934421167702
68169,0.9974533192827807
46978,0.23943195145632992
13831,0.9997414702062215
60208,0.5548654372188415
26116,0.6244312572551525
9675,0.9985253076360634
51343,0.827880533339178
18864,0.999400838589936
81464,0.48737793001818064
71987,0.6490482234452445
36775,0.0337218790425301
28434,0.9724907792370588
46509,0.500708012392729
97083,0.8345630658173034
54267,0.34377927942534464
59229,0.9666623676720316
62050,0.9989109275683782
31084,0.02400863262534081
46007,0.17105217004900775
86168,0.9719468315530688
66744,0.9590310577051796
27829,0.7963838139228897
60130,0.8906522013938504
52589,0.9914581341703103
87408,0.6915221994143658
33503,0.8146127974274542
51858,0.9998569894784418
34861,0.7220507659358747
82867,0.8732933076036488
93319,0.6464023587469393
46119,0.9389747993099846
25308,0.47598211591743483
54337,0.6886466935909255
81980,0.6213302275922922
78661,0.7934262854200717
79756,0.25408090307830733
20875,0.5406739771797319
65225,0.6554418037948735
8640,0.07354539334712966
10870,0.9992021935016757
99426,0.9731944305763737
43139,0.03861541522293043
2021,0.5861255146616497
89986,0.5116837307347354
54306,0.3228001605190558
94335,0.08741493941705963
21524,0.7516169909560217
68518,0.9981575710069698
45260,0.783117104233783
86855,0.6722731669327145
85969,0.6315607142175838
68230,0.9309780545898164
87490,0.9988783406189091
79842,0.7803760053378067
13258,0.9990997970694089
27967,0.9986164045223425
63931,0.33016791518220295
19296,0.029943071808075584
85062,0.9993913980516984
85821,0.8151032038832852
83130,0.869199382648741
24039,0.17631033755006814
62988,0.9983601051293863
7137,0.9685839281547106
83294,0.6065771295419894
82653,0.15599207496387069
26769,0.9985127228596375
24058,0.9965115021214028
33821,0.7984260183606882
685,0.4948143614453409
36598,0.44297160568350713
66548,0.9279059130852375
83522,0.543116230069427
33630,0.8988992556267851
19154,0.9979739002377894
90116,0.999008877184812
36169,0.9998241728371688
83922,0.7308362498104626
59694,0.7982680129869654
63768,0.9996174646408826
66729,0.9988308343476838
78611,0.9987610150839166
49743,0.38807766850847214
84481,0.05953614314053598
95107,0.7621217074682917
48921,0.9993919273837022
30014,0.8261283411290039
67032,0.87002148637669
53303,0.9996411762070587
22736,0.9989493636124908
18371,0.46823058867243295
61016,0.998817987562043
24291,0.9985023118157038
36606,0.9996520470687337
50263,0.9974218551710619
50500,0.7133937306098954
65119,0.055202828155603775
88778,0.95618258163291
6542,0.9984254677555328
80299,0.22742032529364387
75991,0.36589343932869584
13450,0.40006583843259924
8011,0.5585327335613958
19208,0.9990897185355496
66469,0.5802339058353784
49243,0.7258347924130449
86462,0.6069560937607581
93735,0.4825321705838419
62707,0.9991525421239871
79535,0.4096841085337701
70440,0.5599365630313352
92560,0.6612642589615488
26860,0.9188451716999996
54478,0.8316971093444633
68888,0.7833794917355097
24733,0.5211323790282657
86886,0.999373557913573
88142,0.10607657453336078
47561,0.8090046012951724
57987,0.3114219668695681
19249,0.5755518711871697
72471,0.6164669192697065
46685,0.6656653287753869
33895,0.6174573282601253
26070,0.9192793351739927
4850,0.8027915056768009
57306,0.9982193347628632
84655,0.37969753741351864
75745,0.7274252373347962
87746,0.7844379661405904
53207,0.5498860828776873
22598,0.04426212458784685
1746,0.9990456896865376
24431,0.04398306712406425
72584,0.795682951188243
22778,0.9996396305574633
51410,0.6124938423369815
43237,0.9924988848452948
79256,0.7272347767790294
24410,0.1074941920835765
51183,0.41173100685484826
4932,0.6736557151379108
57584,0.9990453934374212
56195,0.6910080439482394
13670,0.6288836352485841
30388,0.9507178074767363
94851,0.7045131553077787
44117,0.6234037597209579
29390,0.7843572819173595
67156,0.8802759593292226
19357,0.8770400501628486
61812,0.6088595336603783
88865,0.6384505428493584
27105,0.881979831158652
76654,0.9998948068082691
84059,0.8233801991373918
69820,0.9999378000885745
32407,0.6435436930231958
88455,0.997170039032972
28051,0.7916174422541467
8089,0.7106428252785552
17216,0.1833485376266271
29534,0.9594814125269041
84381,0.9992803305019716
80725,0.8873457948651114
91984,0.8771089336349904
31001,0.356045109868251
87940,0.5579181775793143
9307,0.725909148251867
29393,0.6242192906895563
67569,0.2525638051657809
18030,0.8517272844478376
17209,0.671638303785029
82111,0.8667218194679933
70246,0.7468442191008604
65851,0.9233373839156856
42139,0.4770799087278891
33095,0.9980840225048379
95496,0.746420917788188
61792,0.45725714971707104
97459,0.5318667151815222
27168,0.7669855733516013
98129,0.8426568287699301
84224,0.9183197628057396
56524,0.09166701408631964
59834,0.7661879495055188
98534,0.9995760364558375
79839,0.8056880981101303
26843,0.9116122446451077
53736,0.9995918279546827
10016,0.04508874615583256
17503,0.8282129708933472
75286,0.9054380636938583
40144,0.8246753474639209
54555,0.9992995285980567
50574,0.47859973036639586
47532,0.9980045124936106
50118,0.9897970856689686
896,0.38809392507967777
21246,0.8194890374452728
83470,0.3814098805563596
15555,0.9996000798470104
2707,0.525968148119979
69465,0.9991390008222217
32561,0.848704426686598
52330,0.03688871781719313
25639,0.9773128284089214
96215,0.9997900468118757
80969,0.8304751487925754
43407,0.8364791305826438
97723,0.29445631137726125
4407,0.6996099282753411
18047,0.6207692600727961
31194,0.29049654551810555
82681,0.727817078038894
26306,0.9999353389114597
40397,0.5641968986549916
77561,0.999345448156527
91136,0.9988943770847613
57821,0.910549797944485
92771,0.8312813970848536
4181,0.9193479311637955
89884,0.7043231275975792
23804,0.8138465524426222
57604,0.8685917456172052
29956,0.05588369013119678
47923,0.928172392039319
32762,0.96863929446671
69047,0.9986655977657475
84953,0.8073441017318902
61292,0.999176652290965
84799,0.5715067371939473
27273,0.9945725748701946
69716,0.37480041760551713
998,0.9835070686839704
54949,0.6876602725517106
5040,0.9374234899536238
27953,0.9682075680392263
30606,0.5633923714369019
85858,0.028146549799790206
97038,0.8116123654911437
45961,0.999004044291578
29095,0.4208595297692131
5158,0.9128498367878094
80719,0.9993635571822608
36453,0.607128347332765
33177,0.9985523826654082
25340,0.7824785934015304
63674,0.5267027456203398
40868,0.4402861267690501
68203,0.9812614150252079
62801,0.4707261214129092
49592,0.9616961641750389
30931,0.9364157775616111
2531,0.7420612902726826
48912,0.8967552463613921
61861,0.9994482447857012
18570,0.5503456379666979
72035,0.793951934644805
6236,0.42524654703722764
22226,0.9970554773194292
23075,0.9539084203134017
28074,0.7347522956394325
9123,0.4584513155650387
49573,0.4287879551538292
26616,0.999389269576895
80780,0.9989890256489385
56489,0.633995399139424
82096,0.5605299812839026
90360,0.7326423820875629
65754,0.15446491286875272
44476,0.6893513937543548
17038,0.6216036409223373
39125,0.861892430432385
281,0.8642415395562082
49805,0.23670262398841777
25890,0.9994927986685188
69299,0.9993873056756272
19574,0.6049982238074743
48092,0.9987803848367548
25110,0.9993067278676919
73903,0.07437233661324644
86016,0.6303382528558509
9732,0.1455777071931797
64619,0.6235300024546248
31657,0.9988249228212162
71026,0.9987448858646627
57774,0.8929685574993226
97305,0.5153745703620588
96434,0.9987911424046141
93496,0.8347988855143995
46053,0.9027523466532843
3106,0.9683139072722492
13861,0.5510040477892815
33094,0.6402699287026169
88691,0.3758576923496981
76157,0.4497591845407214
98769,0.2638201141790273
77958,0.9997677002524765
12350,0.9993851077399801
92610,0.7903824414918889
90947,0.9994614075183167
99919,0.980246719605198
91304,0.8759163999733358
84914,0.7972837324778512
38583,0.8484496336170609
35790,0.3753818330367951
55181,0.6590760501418377
38611,0.9144258972314323
17850,0.8918130806079396
55641,0.18914408444510195
13563,0.9289830793242765
77258,0.9990555035192202
46993,0.38121045215622573
47082,0.7907855335566539
12516,0.8308832551534797
78577,0.6431407913549367
28746,0.6693472527822972
15978,0.8639853576530583
34572,0.9476034753105413
28096,0.4830890611798033
29424,0.637689764220322
22066,0.8800123641227079
47019,0.9210255549765803
55298,0.3692984604476605
8345,0.9992403719965062
21487,0.836953807829124
49136,0.12916329275693916
80812,0.5427259648287981
71067,0.8282072928138703
84970,0.781987061255931
12855,0.6972192629146348
63031,0.9977970844918831
76416,0.09882676618931567
47512,0.9552085989872433
94142,0.6962868052446923
38422,0.7558221684218543
85317,0.9995625933703173
5067,0.5820761881299131
50081,0.9980865824003702
6447,0.3745559758187252
99793,0.31147333010937217
3894,0.5308466933267487
99073,0.9874373821699466
59139,0.04817063810440423
17029,0.6445512570539652
46805,0.998145798473011
21678,0.4167602210271381
5858,0.5984404886320105
78985,0.9619704992457542
66171,0.999469267987892
20371,0.36717443977658615
84849,0.9180887901658471
95097,0.9777220377955218
48557,0.827494052282864
75687,0.04197381881880756
49863,0.9652092650697495
87494,0.6509179524010559
83003,0.9997360460666362
29827,0.24625103632603304
48956,0.9990768093579921
94971,0.4314312256410369
46949,0.8326147818608178
22678,0.5433701735815171
48597,0.9983867691566436
17617,0.2924156408464245
48898,0.6365206883739349
47233,0.8630005938627293
48810,0.8820612760692571
75732,0.7316480831612847
1871,0.9998295267543187
96376,0.3313960968587647
11604,0.07058944579989583
54017,0.866836375693315
55050,0.6760134445164757
70318,0.2914679568203829
21568,0.7090092916492519
76538,0.8031307938945125
34560,0.567868119028323
2330,0.747177706613219
73390,0.8130399382337155
32047,0.5307745137672709
81183,0.9321259564252955
10860,0.5465818229171158
31410,0.6404974948851606
96390,0.7475734151026066
58430,0.9992858458813845
53442,0.24666152378958114
34396,0.5300039646324243
78833,0.7106989484913269
27230,0.7955256295268499
38593,0.45760078712045205
9660,0.9676582327315428
55668,0.6186961540547432
39297,0.023965298513584917
29708,0.8667927768702606
21695,0.9908846166413087
51555,0.7528190251991037
7239,0.6618746854884037
33260,0.9383620983623767
63646,0.7059429075007057
74842,0.8088729770544179
5340,0.9458650113808748
32768,0.9339782859702755
28532,0.7278526473489064
52498,0.7012923202882336
53050,0.9973812962249985
61089,0.969108193158564
60849,0.4737127776287733
51171,0.21089504881913584
97516,0.7767118127141426
33497,0.9594645013398048
55195,0.8672272012199335
59897,0.27210782053327753
66529,0.9602853778620598
1158,0.9798989194683896
73629,0.3441247572521215
11163,0.9698968011325094
23589,0.9984108270247224
75332,0.7870287958963632
71104,0.9996974526194999
72427,0.9993963478915882
63573,0.8995569136305794
84773,0.610497427058053
85285,0.7231315981219834
1709,0.7299722091590664
922,0.9818103034810332
92158,0.9899334388714934
50671,0.7925291601431015
68529,0.6824165093703947
78107,0.22966472693379472
98442,0.999306827376912
97407,0.3287301321855265
17857,0.5968817955069231
43962,0.9133332548459686
66848,0.7890678040544833
16712,0.681657998527795
77852,0.9993672131705826
99271,0.9980435376298513
80596,0.7251481339231309
90667,0.8904438523234715
32867,0.6015633210252679
33483,0.99830605808512
28589,0.9964622754957102
88427,0.24845093069981025
48843,0.611561036281852
39348,0.738282354813209
7500,0.3524176245425117
79952,0.059113200737242494
86692,0.10924063438625894
56900,0.769918505938643
27581,0.47968217054013046
24300,0.7652690715003192
6988,0.9994986451687334
11840,0.9970533319255888
38468,0.5494901338009834
52464,0.3048789022821127
92279,0.8262559235329012
83892,0.21074395411793684
99291,0.8301602059117312
45604,0.4094123624056415
86181,0.7080019609753485
12963,0.9662763989607205
48229,0.11226254519664619
9269,0.9169885221150531
54847,0.6480276577489859
89493,0.8166143851298269
83182,0.4803711331929662
35704,0.7127997687567265
64683,0.4565035797770639
99908,0.14203867657415686
68145,0.9977216990561177
66394,0.030323579694542156
47745,0.4853043768249636
61459,0.852698277869386
21759,0.35483168987903213
76462,0.9994351501753858
84396,0.6524313942402357
23705,0.30496387041164075
51231,0.6349094362843644
60307,0.883191784129116
59348,0.22762585062364096
77622,0.8379080608601175
47192,0.9978139041080546
2965,0.8400414011618255
32860,0.42241711093776835
39127,0.14353314994803565
80282,0.36882388327976845
79663,0.42111110049686246
90904,0.8233281417997836
86568,0.661690789313077
60944,0.8607248235634639
35486,0.45371696104205156
78173,0.6140470839561548
47742,0.7129281167961292
35575,0.2984014456217029
27874,0.859097585027854
12456,0.9964970195506082
42917,0.3444453911404083
40570,0.12711717415900262
56798,0.06933420546500645
79423,0.3973864938813807
8977,0.4890489159425982
97342,0.20094995615838673
5714,0.4967972373761536
27250,0.5124996275848456
10461,0.7969206285020121
82170,0.6235108453618362
84797,0.42495759862768917
36836,0.1670241857276604
28836,0.9675891349703974
34837,0.13578016177078045
36751,0.49871012395331243
55316,0.9449939736983973
49034,0.5726536993544064
345,0.24451885794808115
5177,0.1291283924370498
91598,0.6125983767179846
3657,0.9319104476505623
1263,0.8763103345771913
23147,0.25281386016871826
23394,0.5016778020607614
78363,0.9758550811567802
69847,0.41646021633001357
55887,0.5170967287228454
32946,0.6708488117183614
49178,0.17536709830797906
74353,0.9726783397016483
44903,0.8495123079233433
62484,0.11628804033292006
36279,0.999397331532851
89217,0.9177878624459355
50114,0.8798584587921076
14391,0.996655990285473
24930,0.25815703869399587
32283,0.9965665760999649
70691,0.3150976170420843
46264,0.5446350183098861
10776,0.8811460344726543
71164,0.9970030715338429
18233,0.9978571741965502
33726,0.3257040812630267
75644,0.998061990609705
81442,0.9984479899484962
44393,0.5204161622604279
45866,0.746691435285608
54957,0.025968206603103828
61947,0.9974743751760076
16737,0.38699722448585655
29494,0.5424184727277496
77990,0.6108627048502513
3352,0.28865764890049544
62932,0.8308958189553076
42064,0.47004160260300026
9003,0.3673561562741847
78310,0.808343575163119
89109,0.996098765811107
16685,0.7969340531763819
17943,0.7051976485656302
67822,0.6169335305733573
21795,0.9361204488905228
7330,0.6319801399393573
85561,0.2898286821390419
50352,0.29071103119685365
80415,0.9983281459852257
53934,0.7335493247537103
15546,0.23591385262522535
23028,0.6702705359518238
61840,0.8541953445121044
76073,0.6454091260708807
91882,0.5946349131218147
64941,0.8146029749766828
68282,0.2819214649883683
42118,0.0728021011909865
76001,0.8089966023659803
3951,0.9903005166609846
78358,0.4643611818397381
82490,0.22748390444489422
78741,0.3276148819990729
98663,0.8731411210509057
84471,0.4571625529462096
2188,0.7813346817187438
88831,0.8626071525781246
58028,0.24567665956335183
4844,0.28179908217697
68825,0.6681144029152232
71016,0.6850600503852947
71614,0.46005123108016516
65320,0.8402639078348024
50873,0.9988248897569661
33411,0.21121893825401578
22287,0.3442262550714847
72686,0.826070895847486
68808,0.03875771690507479
73625,0.33908637839752725
56619,0.7437872804119965
47711,0.9997294872354463
87702,0.9824486057077387
32380,0.5855400610322219
93753,0.998826917877784
37079,0.8358804442485245
14433,0.42615592033817584
54709,0.5058605322909802
60800,0.7980082406062885
52862,0.9965451756769159
14973,0.17401013153717312
67524,0.5239032796959441
97822,0.294880831868187
48091,0.6043219365416114
41584,0.9973232531435033
48750,0.6332843871606658
53507,0.6712335212815461
49033,0.5377712174146558
33584,0.9832578266555995
47939,0.6475628621629503
67374,0.43867507122287064
27873,0.8341027655901094
78464,0.38241727682414306
56923,0.45093666431561413
25642,0.9984342231199165
68174,0.4613642200309178
44891,0.4133743928105593
96712,0.8275663920792419
97251,0.9983485469033384
4111,0.6894484527057225
46254,0.5439121142202651
65475,0.7615444458393417
48384,0.9996659923581931
55848,0.6357701520095294
89637,0.4781166479280673
63889,0.06083270595612215
20300,0.9996334664678755
9869,0.5803485084403933
52667,0.5301069871967682
76113,0.3102681399313031
80800,0.03416723248801286
18625,0.6921690594869766
96652,0.9621487525650245
68143,0.9989168769274955
36570,0.3567458620542123
96782,0.716765310014345
81403,0.4257705478844029
6124,0.9973155746264869
93830,0.34529108249969515
64431,0.9531759609801295
81854,0.5579118769052042
34063,0.9711759739877104
51090,0.9988952416365051
52761,0.9981456879818527
38409,0.4039637452776837
23846,0.9366209203141308
30031,0.729344225452716
14105,0.2699332994105811
77677,0.22836125705209975
53510,0.429374128120758
30419,0.7797977001579218
55763,0.711988576989063
78912,0.2437845464707125
93769,0.8334327913354654
4173,0.9977406185368957
56247,0.9988188694051539
60179,0.7627601998315047
33381,0.5484849540013986
51673,0.9944958990765796
76446,0.25459584650623784
39996,0.9475278932012571
87329,0.5785112010041273
69060,0.3307447473969601
97395,0.9195835467810127
89761,0.7058443145748639
88280,0.9983055167993169
48297,0.28303452253623856
82579,0.9977073285480578
21245,0.9853674382674157
22867,0.07439262638257803
73170,0.8551592473874854
92142,0.9960129225667975
28160,0.03184757116995153
23800,0.9885134485032472
96413,0.41687680103114527
26741,0.9987141345620111
7106,0.9940450376876593
51765,0.4556649795584564
84898,0.6654245920418339
93711,0.46550240364012946
77040,0.2722433027595362
75131,0.3372972614989717
26346,0.9998544246943581
48458,0.885218581488155
15886,0.7705473158593386
54053,0.770491673701481
5139,0.549410869012614
